sedalea,sedaleaname,year,fips,stateabb,multi_comp,subcat,subgroup,gap,gradecenter,tot_asmts,cellcount,mn_asmts,flag_estasmt,cs_mn_avg_ol,cs_mn_avg_ol_se,cs_mn_avg_ol_se_adj,cs_mn_avg_eb,cs_mn_avg_eb_se,cs_mn_avg_eb_se_adj,sedaleaname_cov,gslo,gshi,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesall,sesasn,sesblk,seshsp,sesnam,seswht,lninc50all,lninc50asn,lninc50blk,lninc50hsp,lninc50nam,lninc50wht,baplusall,baplusasn,baplusblk,baplushsp,baplusnam,bapluswht,povertyall,povertyasn,povertyblk,povertyhsp,povertynam,povertywht,unempall,unempasn,unempblk,unemphsp,unempnam,unempwht,snapall,snapasn,snapblk,snaphsp,snapnam,snapwht,single_momall,single_momasn,single_momblk,single_momhsp,single_momnam,single_momwht,seswhtblk,seswhthsp,seswhtasn,seswhtnam,urbanicity
1727710,Naperville CUSD 203,2018,17,IL,0,all,all,0,5.5,14480,12,1206.666666666667,0,0.9154561269850118,0.0097268559744297,0.0155870780732946,0.9164066921174144,0.0095755795187477,0.0153807718388207,Naperville CUSD 203,Pre-Kindergarten,12,0.90414274,0.09585727,0,0,0,0.90414274,0,0.09585727,0,0,0,0,0,0,0,0,1219,0.0019141373,0.16967459,0.10596117,0.043068089,0.63412631,0.12938009,0.019098926,0.14847901,0.15763342,0.13416483,0.25714925,7314,0.041560285,0.028567301,9.6527115e-4,-0.014350962,0.0774258,0.053077504,0.042125572,0.04083766,0.033715934,0.045218635,0.033613585,0.035803728,0.046742514,0.042064052,0.015216455,-0.01708734,1.8236487,1.9035733,-0.64295638,-0.088545457,NA,2.0862734,11.546049,11.615073,10.82938,11.133682,NA,11.591307,0.6549229,0.78631264,0.44646856,0.36293492,NA,0.6596185,0.05187558,0.063286819,0.22609158,0.1239871,NA,0.033722907,0.049323201,0.05954957,0.085217223,0.082449391,NA,0.038605042,0.039640713,0.048420876,0.18493558,0.16468412,NA,0.020244513,0.098881438,0.088750578,0.37383026,0.25733739,NA,0.071686544,2.5368834,1.8851484,0.14836307,NA,City
1729760,O Fallon CCSD 90,2018,17,IL,0,all,all,0,5.5,4994,12,416.1666666666667,0,0.4358733457212802,0.0152895653140098,0.0195477897268989,0.4346405413169767,0.014695998824723,0.0189960206541859,O Fallon CCSD 90,Pre-Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,414.83334,0.0024106067,0.019686621,0.052631579,0.1820008,0.67577338,0.19730166,0.030442348,0.22774401,0.2384,0.0032813782,0.15291223,2489,0.011217326,0.0062260129,-0.018271551,-0.0021580383,0.020803597,0.010423423,0.010275288,0.011031813,0.022639664,0.0057215663,0.011394366,0.012599379,0.0212887,0.0110136,0.0046374165,0.011154006,1.3356804,NA,-0.43131742,0.31358629,NA,1.6233132,11.345971,NA,10.949676,11.155453,NA,11.423882,0.48542097,NA,0.36619931,0.34513268,NA,0.50392121,0.056917384,NA,0.085306384,0.11116868,NA,0.050998334,0.056965522,NA,0.11123968,0.062244494,NA,0.04567289,0.067807883,NA,0.19683783,0.16325095,NA,0.041149288,0.10927441,NA,0.34888718,0.025984114,NA,0.085262261,1.9411687,0.96162814,NA,NA,Suburb
1730420,Palatine CCSD 15,2018,17,IL,0,all,all,0,5.5,16063,12,1338.583333333333,0,0.1759277556931064,0.0101411774420447,0.0158489354729811,0.178404223110857,0.0099497997876266,0.015616495607269,Palatine CCSD 15,Pre-Kindergarten,12,0.054374509,0.94562548,0,0,0,0,0.054374509,0.94562548,0,0,0,0,0,0,0,0,1367.1666,0.0026819457,0.19041814,0.33597463,0.033646226,0.4089967,0.36057109,0.045664608,0.40623569,0.41051453,0.26516286,0.15800375,8203,0.10580657,0.18982635,0.050300259,-0.093372822,0.1019435,0.17608453,0.1467402,0.1531176,0.056747798,0.21946833,0.17894512,0.19217339,0.12383594,0.21317908,0.084098727,-0.099139772,1.202657,1.9998217,-0.0019464092,-0.30965364,NA,1.4474248,11.18654,11.39815,10.927829,10.805234,NA,11.265918,0.49057525,0.78264713,0.3772563,0.13721693,NA,0.51226026,0.082562588,0.067997321,0.091810778,0.1996206,NA,0.050534375,0.03774238,0.02327173,0.064924121,0.028139306,NA,0.04132659,0.063428916,0.038408458,0.15391612,0.16957277,NA,0.046124376,0.14490432,0.085085459,0.34292603,0.25379258,NA,0.12229279,1.4012039,1.7271198,-0.54271096,NA,Suburb
1730930,Pawnee CUSD 11,2018,17,IL,0,all,all,0,5.5,524,12,43.66666666666666,0,0.0493116199688751,0.041466302363906,0.043218046085525,0.0522928178618236,0.0334211059651214,0.0355224822214027,Pawnee CUSD 11,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44.333332,0,0.0075187972,0,0.015037594,0.93609023,0.27589959,0.024562262,0.30046186,0.28244275,0,0.2,266,0,NA,NA,0,-3.429772e-10,NA,-8.6262295e-9,-4.1924464e-9,0,NA,0,0,0,NA,NA,0,0.59548736,NA,NA,NA,NA,0.72932148,10.971863,NA,NA,NA,NA,10.994612,0.22370103,NA,NA,NA,NA,0.22664751,0.1051766,NA,NA,NA,NA,0.092464872,0.04557975,NA,NA,NA,NA,0.042868622,0.082670033,NA,NA,NA,NA,0.06861569,0.15709904,NA,NA,NA,NA,0.13420945,NA,NA,NA,NA,Town
1731890,Pleasant Hill CUSD 3,2018,17,IL,0,all,all,0,5.5,250,12,20.83333333333333,0,-0.773810480129601,0.0629743796010714,0.0641413888363475,-0.7545973942177575,0.0420207932850891,0.0437106793306417,Pleasant Hill CUSD 3,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21.333334,0,0,0,0.0078125,0.9921875,0.42978725,0.10638298,0.53617024,0.616,0,0.22115384,128,0,NA,NA,NA,3.2832332e-8,NA,-3.3633512e-9,7.4303332e-9,0,NA,0,0,0,NA,NA,NA,-0.15085471,NA,NA,NA,NA,-0.048745405,10.651407,NA,NA,NA,NA,10.652115,0.11752265,NA,NA,NA,NA,0.11409625,0.1548126,NA,NA,NA,NA,0.1278796,0.05131539,NA,NA,NA,NA,0.045433402,0.17927046,NA,NA,NA,NA,0.16179346,0.12063005,NA,NA,NA,NA,0.11665703,NA,NA,NA,NA,Rural
1732490,Prairie Du Rocher CCSD 134,2018,17,IL,0,all,all,0,5.5,156,12,13,0,-0.1373464705144963,0.0682271939417735,0.0693058097772767,-0.190182105301088,0.0432570517668328,0.0449004337038792,Prairie Du Rocher CCSD 134,Pre-Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13.5,0,0,0,0,0.98765433,0.46153843,0.020979021,0.48251748,0.47435898,0,0.25874126,81,NA,NA,NA,NA,NA,NA,3.1272659e-8,-5.1052194e-9,NA,NA,0,0,NA,NA,NA,NA,0.22869188,NA,NA,NA,NA,0.32130474,10.817153,NA,NA,NA,NA,10.836464,0.078688808,NA,NA,NA,NA,0.08159706,0.10047728,NA,NA,NA,NA,0.092708826,0.055897497,NA,NA,NA,NA,0.04719441,0.10535451,NA,NA,NA,NA,0.10144238,0.13704374,NA,NA,NA,NA,0.12688689,NA,NA,NA,NA,Rural
1734230,Robinson CUSD 2,2018,17,IL,0,all,all,0,5.5,1409,12,117.4166666666667,0,0.0904400720410501,0.0258477126538226,0.0285735808947752,0.0843989959958098,0.0234518928875152,0.0263603433066696,Robinson CUSD 2,Pre-Kindergarten,12,0,0,0.76396734,0.23603265,0,0,0,0,0,0,0,0.76396734,0,0.23603265,0,0,117.33334,0,0.0042613638,0.015625,0.017045455,0.92613637,0.42651096,0.046134591,0.47264558,0.47931525,0.0018963338,0.20417194,704,0,0,NA,0,5.3171467e-10,3.7682493e-9,6.3820425e-9,2.11111e-9,0,0,0,0,0,0,NA,0,0.16674854,NA,NA,NA,NA,0.1867975,10.730087,NA,NA,NA,NA,10.718105,0.16154748,NA,NA,NA,NA,0.18291515,0.11134927,NA,NA,NA,NA,0.11137549,0.047988545,NA,NA,NA,NA,0.047361076,0.15005323,NA,NA,NA,NA,0.14757803,0.13764088,NA,NA,NA,NA,0.12443777,NA,NA,NA,NA,Town
1736300,ESD 159,2018,17,IL,0,all,all,0,5.5,2562,12,213.5,0,-0.2011675945482744,0.019834658050708,0.0232757155787786,-0.1932898515587864,0.0186420927155513,0.0221901789098964,ESD 159,Pre-Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,208.66667,0.0015974441,0.0039936104,0.093450479,0.83785945,0.021565495,0.70544398,0.061439622,0.76688361,0.73634946,0.049862444,0.19841339,1252,-0.035178393,0.04131199,0,-0.020142123,0.082995616,0.13324566,0.024583751,0.020747257,0.022997411,0.15945384,0.029693229,0.022355339,0.01251027,-0.0040300786,0,-1.7179549e-4,0.3187483,NA,0.54603928,NA,NA,0.49764943,11.141058,NA,11.32032,NA,NA,10.873231,0.34292448,NA,0.37800574,NA,NA,0.25843027,0.08571811,NA,0.06501554,NA,NA,0.066529289,0.095491685,NA,0.12183222,NA,NA,0.040892687,0.089334436,NA,0.090921849,NA,NA,0.074186035,0.23258521,NA,0.20177914,NA,NA,0.17897746,0.056939464,NA,NA,NA,Suburb
1736450,Skokie SD 68,2018,17,IL,0,all,all,0,5.5,2477,12,206.4166666666667,0,0.0416975250330846,0.0219136149542083,0.0250709352852459,0.0460207928167814,0.0202890566751406,0.0235907236007094,Skokie SD 68,Pre-Kindergarten,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,213.33333,0.0023437501,0.29062501,0.18906251,0.095312499,0.37578124,0.4750421,0.046377324,0.52141941,0.50764281,0.20439062,0.19768260000000001,1280,0.0019138405,-0.0023391347,0.0068603009,-0.001287972,0.0046074511,0.0079703452,0.0023696197,0.0012561632,0.0041905632,0.0099461293,0.00324341,0.001737662,0.0011464233,0.0029868484,-0.0075826198,-8.0465031e-4,0.77006143,0.88371241,0.26288548,0.15597193,NA,0.94961804,11.068818,10.996587,10.931624,10.928086,NA,11.139807,0.4495849,0.54664069,0.20264988,0.29848269,NA,0.4531298,0.10909595,0.10209542,0.087713726,0.081412226,NA,0.1152933,0.062159874,0.067363568,0.029903796,0.038449179,NA,0.051235911,0.10654088,0.074967019,0.14630541,0.17355871,NA,0.089014448,0.13421287,0.10440297,0.26878485,0.18352257,NA,0.10797432,0.78443396,0.78751343,0.0051025581,NA,City
1737050,Spring Valley CCSD 99,2018,17,IL,0,all,all,0,5.5,799,12,66.58333333333333,0,-0.0348152820170811,0.0349591333923016,0.0370200794604282,-0.0705573532589565,0.0295423423991718,0.0319002572664846,Spring Valley CCSD 99,Pre-Kindergarten,12,0,0,0.40726933,0.59273064,0,0,0,0,0,0,0,0.40726933,0,0.59273064,0,0,67.5,0,0,0.33580247,0.014814815,0.6123457,0.5471698,0.13050315,0.67767298,0.64588529,0.07828518,0.17054985,405,0,0,NA,NA,9.5179891e-9,6.0568563e-9,-1.939896e-9,1.0692174e-8,0,0,0,0,0,0,NA,NA,-0.093047075,NA,NA,NA,NA,-0.08374837,10.709876,NA,NA,NA,NA,10.654519,0.16455656,NA,NA,NA,NA,0.15432344,0.12968975,NA,NA,NA,NA,0.12042111,0.048967496,NA,NA,NA,NA,0.040015209,0.16771387,NA,NA,NA,NA,0.16199236,0.19196464,NA,NA,NA,NA,0.1757628,NA,NA,NA,NA,Town
1739030,CCSD 146,2018,17,IL,0,all,all,0,5.5,2504,10,250.4,0,0.2237266986301842,0.0230057976777153,0.0260309815893227,0.2269518967030849,0.0210778842252274,0.0242724869481907,CCSD 146,Pre-Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,256.16666,0.0013012362,0.023422251,0.16395576,0.057905011,0.70657122000000006,0.30390337,0.047002614,0.35090601,0.37364864,0.13000765,0.30444449,1537,0.012582858,0.0034902692,0.095652074,-0.0057568201,0.023024129,0.0083242506,0.0064225364,0.0146953,0.0087447967,0.0078239674,0.0074558724,0.018771105,0.002881204,0.0059286603,-2.9061735e-4,-0.015008171,0.67369282,1.356179,NA,-0.3979961,NA,0.76647502,10.976508,10.848307,NA,10.895,NA,10.97638,0.30735588,0.57813275,NA,0.19487339,NA,0.30201462,0.092410728,0.058004346,NA,0.20032358,NA,0.083007298,0.062531218,0.044579379,NA,0.077417471,NA,0.055079568,0.052603342,0.033691164,NA,0.1147642,NA,0.049417701,0.16407631,0.069111951,NA,0.20577219,NA,0.14498883,NA,1.0995507,-0.39061844,NA,Suburb
1741040,Washington SD 52,2018,17,IL,0,all,all,0,5.5,1332,12,111,0,0.419250473503067,0.0262285598700668,0.0289185516333955,0.4137123144067113,0.0235675497995175,0.0264632919870286,Washington SD 52,Pre-Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112.66666,0.00147929,0.016272189,0.01923077,0.0147929,0.90532547,0.23214751,0.018858317,0.25100583,0.25525525,0.0034647034,0.11693374,676,0,0,0,0,-4.5433741e-9,-1.8004902e-8,-5.123455e-9,-1.6991672e-8,0,0,0,0,0,0,0,0,1.2414939,NA,NA,NA,NA,1.2613076,11.07577,NA,NA,NA,NA,11.087217,0.38871598,NA,NA,NA,NA,0.38591483,0.038075738,NA,NA,NA,NA,0.025708949,0.037271049,NA,NA,NA,NA,0.037697617,0.037728921,NA,NA,NA,NA,0.035583004,0.14024423,NA,NA,NA,NA,0.13427882,NA,NA,NA,NA,Suburb
1741980,CUSD 201,2018,17,IL,0,all,all,0,5.5,1075,12,89.58333333333333,0,0.4008472790708498,0.034922252710253,0.0369852539544405,0.4030638863096178,0.0294739716806781,0.0318369506371357,CUSD 201,Pre-Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90.333336,0,0.051660515,0.23616236,0.083025828,0.56826568,0.34384406,0.020747954,0.36459202,0.40185186,0.15899825,0.35585323,542,-3.1801066e-4,0.02928037,NA,0.025585869,0.003084786,0.020637173,0.010452759,0.026444072,0.0024574134,0.026637275,0.013558576,0.035393205,-6.198734e-4,0.016992042,NA,0.016172474,0.94960344,1.0857993,NA,-0.63900459,NA,1.3060986,11.06038,10.767323,NA,10.671879,NA,11.176346,0.41881794,0.6803723,NA,0.22679937,NA,0.44417968,0.10055272,0.11465997,NA,0.21745831,NA,0.059598766,0.040173642,0.0084849466,NA,0.059788581,NA,0.03870254,0.071284667,0.083802685,NA,0.18920818,NA,0.05624003,0.15054122,0.08595784,NA,0.18910827,NA,0.1167023,NA,1.5294167,-0.040461458,NA,Suburb
1800120,Alexandria Community School Corporation,2018,18,IN,0,all,all,0,5.5,1310,12,109.1666666666667,0,0.0778484544341279,0.0307763887482768,0.0330478235563105,0.0711713386979023,0.0238962676189499,0.026717707550635,Alexandria Community School Corporation,Pre-Kindergarten,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113.66666,0,0.0014662757,0.067448683,0.004398827,0.89589441,0.4702597,0.062664099,0.53292376,0.52206999,0.012426423,0.17593198,682,0,0,NA,0,1.1136094e-8,-7.6955047000000008e-09,-9.1935339e-9,1.0834981e-8,0,0,0,0,0,0,NA,0,-0.12590052,NA,NA,NA,NA,-0.019432778,10.783073,NA,NA,NA,NA,10.789315,0.12735663,NA,NA,NA,NA,0.12963419,0.1629146,NA,NA,NA,NA,0.13381952,0.059133206,NA,NA,NA,NA,0.054528821,0.11320371,NA,NA,NA,NA,0.10498501,0.1987619,NA,NA,NA,NA,0.17583272,NA,NA,NA,NA,Suburb
1803940,Greater Clark County Schools,2018,18,IN,0,all,all,0,5.5,9472,12,789.3333333333334,0,0.0950379111640769,0.01137124719749,0.0165613344948526,0.0943227045629483,0.0108138926584094,0.0161165928493706,Greater Clark County Schools,Pre-Kindergarten,12,0,0.72399026,0.16243309,0.11357664,0,0,0,0.72399026,0,0,0.16243309,0,0,0.050218977,0.063357666000000007,0,782.33331,0.0031955689,0.012143161,0.14614402,0.14742224,0.60140604,0.51144242,0.081223182,0.59266555,0.58220911,0.062092457,0.17917275,4694,0.067777835,0.084604122,0.065658011,0.058871102,0.13935256,0.15671627,0.048787903,0.043590136,0.12440345,0.17191605,0.064725943,0.056807194,0.13708104,0.17040166,0.14240207,0.13209547,0.24817552,NA,-0.98542476,0.041954327,NA,0.35284552,10.775624,NA,10.527031,10.658461,NA,10.789177,0.20125653,NA,0.18098725,0.13444965,NA,0.19873127,0.1080161,NA,0.18373339,0.13284777,NA,0.097287454,0.057098813,NA,0.09426944,0.062086809,NA,0.052017983,0.090831861,NA,0.14384612,0.10261783,NA,0.085025229,0.18788017,NA,0.39859799,0.15543786,NA,0.17182086,1.3625362,0.42272615,NA,NA,Suburb
1809510,Richmond Community Schools,2018,18,IN,0,all,all,0,5.5,4066,12,338.8333333333333,0,-0.2181968492214437,0.0202519502572397,0.0235608579352638,-0.2111231464507743,0.0171846579174697,0.0209312388163061,Richmond Community Schools,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,360.66666,0.0046210722,0.013863216,0.11182994,0.085489832,0.65157115,0.62919354,0.085319713,0.71451324,0.75917768,0.038097296,0.24832398,2164,0.0040126345,0.018065384,0.025379434,-0.038864344,0.025910323,0.021639803,0.024160547,0.045924507,0.018570961,0.018679002,0.02808222,0.045053203,0.020685956,0.020356335,0.02207841,-0.022659704,-0.62877047,NA,-1.7251394,-1.0196348,NA,-0.49091578,10.496523,NA,10.227597,10.463079,NA,10.524108,0.1879357,NA,0.10852008,0.060047854,NA,0.19442983,0.18996786,NA,0.28870341,0.25881782,NA,0.17309166,0.06557025,NA,0.078436263,0.052894544,NA,0.061803211,0.16795535,NA,0.23732555,0.16198696,NA,0.15511817,0.26017442,NA,0.39593321,0.2440856,NA,0.23066722,1.4011145,0.97294813,NA,NA,Town
1809810,Salem Community Schools,2018,18,IN,0,all,all,0,5.5,1732,12,144.3333333333333,0,-0.0163380086464946,0.0352829532628249,0.0372808171633973,-0.0171828643038982,0.0250657153012313,0.0277685861038542,Salem Community Schools,Kindergarten,12,0,0,0.54852319,0.45147678,0,0,0,0,0,0,0,0.54852319,0,0.45147678,0,0,150.33333,0.0033259424,0.0055432371,0.019955654,0.0044345898,0.94900221,0.47179684,0.086826779,0.55862361,0.55299538,0.003164557,0.26898733,902,0,0,0,0,-3.459504e-8,-1.1232892e-8,1.3245137e-8,-3.402727e-9,0,0,0,0,0,0,0,0,-0.15957613,NA,NA,NA,NA,-0.15169697,10.590101,NA,NA,NA,NA,10.585834,0.14554107,NA,NA,NA,NA,0.14371112,0.14887351,NA,NA,NA,NA,0.14104459,0.057841569,NA,NA,NA,NA,0.052718069,0.14156856,NA,NA,NA,NA,0.14268425,0.16633229,NA,NA,NA,NA,0.15854794,NA,NA,NA,NA,Town
1810290,South Bend Community School Corporation,2018,18,IN,0,all,all,0,5.5,16216,12,1351.333333333333,0,-0.5433284974041804,0.0140911195581536,0.0185346213294512,-0.5405609478476426,0.0132357710003267,0.0178322719982024,South Bend Community School Corporation,Pre-Kindergarten,12,0.81804901,0.15957224,0,0.022378717,0,0.81804901,0,0.15957224,0,0,0,0,0,0.022378717,0,0,1387,0.0037250661,0.010334054,0.22422494,0.37358809,0.29151645,0.66237134,0.07534194,0.73771328,0.74981558,0.14552887,0.36489162,8322,0.078593969,0.095942706,0.072355725,-0.0089167655,0.096771248,0.18676898,0.084744036,0.086266823,0.12577716,0.23638472,0.10284503,0.096185446,0.11501482,0.16057585,0.10793337,0.023253551,-0.27702239,0.7307952,-2.9065533,-0.88635492,-1.037534,0.50426418,10.643507,10.366953,10.084997,10.505424,10.453184,10.809371,0.28340617,0.64742631,0.1262493,0.14880273,0.083774075,0.33175224,0.1938867,0.23179962,0.3419269,0.28259689,0.19042043,0.12420952,0.064902268,0.012524876,0.14194861,0.063343912,0.0032872132,0.046408433,0.14045922,0.061838806,0.31683242,0.19990705,0.22390978,0.086717494,0.23823525,0.066994414,0.5633074,0.21531214,0.24126862,0.16130555,3.3848932,1.3692347,-0.16329969,1.5269724,City
1810770,Southern Wells Community Schools,2018,18,IN,0,all,all,0,5.5,843,12,70.25,0,0.1164664030719371,0.0339434046723321,0.0360156529605347,0.1109817344767947,0.025260198165118,0.0279442642054826,Southern Wells Community Schools,Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,70.833336,0.0023529411,0.0070588235,0.016470589,0.0023529411,0.97176468,0.30185929,0.091060154,0.39291945,0.38388625,0.0068415049,0.12314709,425,0,0,0,0,2.6054069e-8,-1.5575903e-8,-3.7211269e-8,2.3189914e-8,0,0,0,0,0,0,0,0,1.0079089,NA,NA,NA,NA,1.0311192,11.009346,NA,NA,NA,NA,11.042296,0.17519109,NA,NA,NA,NA,0.16993777,0.070532441,NA,NA,NA,NA,0.066346891,0.03151672,NA,NA,NA,NA,0.032624573,0.030397782,NA,NA,NA,NA,0.030999167,0.11973921,NA,NA,NA,NA,0.11604231,NA,NA,NA,NA,Rural
1810870,Southwest Dubois County School Corporation,2018,18,IN,0,all,all,0,5.5,1582,12,131.8333333333333,0,0.1819602886855375,0.0296839076038708,0.0320329035221459,0.2215078903279834,0.0230171365714077,0.0259343954352443,Southwest Dubois County School Corporation,Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0.88920945,0.11079054,0,131.5,0,0.0038022813,0.28517109,0.0012674271,0.69328266,0.41884178,0.099636577,0.51847833,0.49306431,0.15926139,0.14829776,789,0,0.047326881,NA,0.019592389,-2.7598123e-8,0.071942076,0.025791921,0.026139321,0,0.066084854,0.034186605,0.035221994,0,0.065901048,NA,0.055693358,0.33285508,NA,NA,-0.034980629,NA,0.56925309,10.751765,NA,NA,10.453764,NA,10.783868,0.14013921,NA,NA,0.050049186,NA,0.15823458,0.14868915,NA,NA,0.23925561,NA,0.098860919,0.022709262,NA,NA,0.0032742668,NA,0.028128481,0.091417938,NA,NA,0.011625346,NA,0.084826857,0.14976141,NA,NA,0.16715254,NA,0.12593748,NA,0.72551835,NA,NA,Rural
1811190,Sunman-Dearborn Community School Corporation,2018,18,IN,0,all,all,0,5.5,3445,12,287.0833333333333,0,0.3300217671188566,0.0176109344230365,0.0213334842132377,0.3286476593900358,0.0156301713171193,0.0196750234065244,Sunman-Dearborn Community School Corporation,Pre-Kindergarten,12,0,0.14725217,0,0.85274786,0,0,0,0.14725217,0,0,0,0,0,0.17486195,0.67788589,0,290.5,5.7372346e-4,0.0040160641,0.017785428,0.0034423408,0.9558233,0.20513211,0.055017382,0.26014951,0.25246662,0.0054757814,0.21065652,1743,0.016154394,0.042559426,0,0.0015600249,0.032272689,0.046487056,0.011452903,0.019643344,0.0036522062,0.0094152633,0.012141308,0.023579177,0.009373867,0.01125821,0,-0.0058117937,1.1889989,NA,NA,NA,NA,1.236665,11.135902,NA,NA,NA,NA,11.140914,0.26686615,NA,NA,NA,NA,0.2692371,0.061660305,NA,NA,NA,NA,0.061012369,0.03831039,NA,NA,NA,NA,0.034561697,0.044011824,NA,NA,NA,NA,0.03609072,0.076254576,NA,NA,NA,NA,0.079408519,NA,NA,NA,NA,Rural
1811580,Twin Lakes School Corporation,2018,18,IN,0,all,all,0,5.5,2146,12,178.8333333333333,0,0.1305590506846681,0.0232513016966112,0.0261838799266038,0.1367254382809609,0.0195769057742049,0.0229359876686591,Twin Lakes School Corporation,Pre-Kindergarten,12,0,0,0.90329134,0.096708655,0,0,0,0,0,0,0,0.90329134,0,0,0.096708655,0,182.16667,0.0027447392,0.0027447392,0.11619397,0.0054894784,0.82250684,0.49637491,0.082536422,0.57891136,0.56343281,0.046728972,0.12474604,1093,0,0.0089610815,-0.037466723,0.011775692,-1.9512555e-8,0.025101503,0.003479525,0.0030398902,0,0.016415734,0.0048074503,0.0040975194,0,0.015640086,-0.021013916,0.025652746,0.55535752,NA,NA,0.56921345,NA,0.60613769,10.801417,NA,NA,10.614296,NA,10.823998,0.17929293,NA,NA,0.016609009,NA,0.18922418,0.07684043,NA,NA,0.15217632,NA,0.06274163,0.044927962,NA,NA,0.0062712831,NA,0.044475891,0.082554564,NA,NA,0.034470607,NA,0.080131426,0.13344295,NA,NA,0.0082897255,NA,0.13640592000000001,NA,0.25636941,NA,NA,Town
1812150,Wabash City Schools,2018,18,IN,0,all,all,0,5.5,1353,12,112.75,0,0.0712834890227761,0.0327479986430715,0.0348913162914583,0.0450545859893185,0.0248514551589886,0.0275753352502559,Wabash City Schools,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,115.5,0.0014430014,0.0072150072,0.028860029,0.01010101,0.93506491,0.51336676,0.10390085,0.61726761,0.62130177,0.0045484081,0.19298245,693,0,0,0,0,-1.4176001e-9,2.0316688e-9,8.8635383e-9,-6.7196289e-9,0,0,0,0,0,0,0,0,-0.28085521,NA,NA,NA,NA,-0.20938154,10.550323,NA,NA,NA,NA,10.540608,0.12023192,NA,NA,NA,NA,0.1197201,0.14752667,NA,NA,NA,NA,0.13995287,0.057171423,NA,NA,NA,NA,0.051721275,0.11836128,NA,NA,NA,NA,0.10689854,0.22119889,NA,NA,NA,NA,0.19361794,NA,NA,NA,NA,Town
1905970,CAL Community School District,2018,19,IA,0,all,all,0,5.5,186,12,15.5,0,-0.1698905979109463,0.0700802641077232,0.0710198059874078,-0.2013541503635303,0.0315039771553246,0.0334938128889042,CAL Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16.5,0,0,0.43434343,0,0.56565654,0.40948617,0.1118577,0.52134389,0.58064514,0.13725491,0.19607843,99,NA,0,NA,NA,NA,-2.9139342e-9,2.4118141e-9,-5.9954455e-9,NA,0,0,0,NA,0,NA,NA,0.26819238,NA,NA,NA,NA,0.40804389,10.818376,NA,NA,NA,NA,10.874679,0.16324019,NA,NA,NA,NA,0.18322718,0.14333729,NA,NA,NA,NA,0.11628117,0.037407584,NA,NA,NA,NA,0.034923103,0.114963,NA,NA,NA,NA,0.11343893,0.15355611,NA,NA,NA,NA,0.13463162,NA,NA,NA,NA,Rural
1906240,Cardinal Community School District,2018,19,IA,0,all,all,0,5.5,732,12,61,0,-0.147296143359647,0.0405335942603345,0.0421371770381243,-0.1860461608305812,0.0256775297924048,0.0280832772566442,Cardinal Community School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,61.5,0,0.0027100272,0.027100271,0.021680217,0.92411923,0.4460443,0.13059939,0.57664365,0.55464482,0,0.0738758,369,0,0,NA,0,5.6957443e-9,6.4565651e-9,7.4632567e-9,-1.0156823e-8,0,0,0,0,0,0,NA,0,-0.015938211,NA,NA,NA,NA,0.046557385,10.67265,NA,NA,NA,NA,10.671468,0.15724516,NA,NA,NA,NA,0.14987905,0.14421776,NA,NA,NA,NA,0.12877181,0.059192069,NA,NA,NA,NA,0.051096618,0.15407103,NA,NA,NA,NA,0.14093035,0.10494395,NA,NA,NA,NA,0.10541974,NA,NA,NA,NA,Rural
